27650 [8.09e-02, 5.57e-02, 3.69e-01, -1.43e-02]
28000 [8.05e-02, 5.56e-02, 3.69e-01, -1.33e-02]
28350 [8.09e-02, 5.57e-02, 3.69e-01, -1.42e-02]
28700 [8.09e-02, 5.57e-02, 3.69e-01, -1.42e-02]
29050 [8.09e-02, 5.56e-02, 3.69e-01, -1.42e-02]
29400 [8.09e-02, 5.57e-02, 3.69e-01, -1.43e-02]
29750 [8.09e-02, 5.57e-02, 3.69e-01, -1.42e-02]
30100 [8.08e-02, 5.56e-02, 3.69e-01, -1.42e-02]
30450 [8.09e-02, 5.57e-02, 3.69e-01, -1.43e-02]
30800 [8.09e-02, 5.56e-02, 3.69e-01, -1.43e-02]
31150 [8.10e-02, 5.56e-02, 3.69e-01, -1.42e-02]
31500 [8.09e-02, 5.57e-02, 3.69e-01, -1.43e-02]
31850 [8.09e-02, 5.57e-02, 3.69e-01, -1.43e-02]
32200 [8.09e-02, 5.57e-02, 3.69e-01, -1.43e-02]
32550 [8.09e-02, 5.57e-02, 3.69e-01, -1.43e-02]
32900 [8.08e-02, 5.47e-02, 3.69e-01, -1.41e-02]
33250 [8.14e-02, 5.71e-02, 3.61e-01, -1.16e-02]
33600 [8.11e-02, 5.65e-02, 3.67e-01, -1.29e-02]
33950 [8.10e-02, 5.63e-02, 3.68e-01, -1.34e-02]
34300 [8.10e-02, 5.61e-02, 3.68e-01, -1.37e-02]
34650 [8.10e-02, 5.60e-02, 3.68e-01, -1.39e-02]
35000 [8.09e-02, 5.59e-02, 3.69e-01, -1.41e-02]
