13300 [1.04e-01, -2.24e-02, 1.68e-01, 4.85e-02, 1.46e-01, 8.26e-02]
13650 [1.04e-01, -2.28e-02, 1.68e-01, 4.87e-02, 1.47e-01, 8.29e-02]
14000 [1.04e-01, -2.30e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.29e-02]
14350 [1.04e-01, -2.30e-02, 1.68e-01, 4.85e-02, 1.46e-01, 8.27e-02]
14700 [1.04e-01, -2.26e-02, 1.68e-01, 4.86e-02, 1.47e-01, 8.26e-02]
15050 [1.04e-01, -2.28e-02, 1.68e-01, 4.87e-02, 1.46e-01, 8.27e-02]
15400 [1.04e-01, -2.28e-02, 1.68e-01, 4.87e-02, 1.46e-01, 8.24e-02]
15750 [1.04e-01, -2.29e-02, 1.67e-01, 4.72e-02, 1.40e-01, 7.56e-02]
16100 [1.06e-01, -1.96e-02, 1.75e-01, 5.53e-02, 1.48e-01, 8.31e-02]
16450 [1.07e-01, -1.90e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.49e-02]
16800 [1.07e-01, -1.90e-02, 1.76e-01, 5.72e-02, 1.49e-01, 8.50e-02]
17150 [1.06e-01, -1.91e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.51e-02]
17500 [1.06e-01, -1.92e-02, 1.76e-01, 5.71e-02, 1.50e-01, 8.51e-02]
17850 [1.06e-01, -1.91e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.50e-02]
18200 [1.06e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.52e-02]
18550 [1.06e-01, -1.91e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.50e-02]
18900 [1.06e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.51e-02]
19250 [1.06e-01, -1.92e-02, 1.76e-01, 5.69e-02, 1.49e-01, 8.49e-02]
19600 [1.06e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.50e-02]
19950 [1.06e-01, -1.92e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
20300 [1.06e-01, -1.92e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.48e-02]
20650 [1.06e-01, -1.91e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
21000 [1.06e-01, -1.93e-02, 1.76e-01, 5.71e-02, 1.50e-01, 8.51e-02]
21350 [1.06e-01, -1.93e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.51e-02]
21700 [1.06e-01, -1.91e-02, 1.76e-01, 5.69e-02, 1.49e-01, 8.51e-02]
22050 [1.06e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.51e-02]
22400 [1.06e-01, -1.94e-02, 1.76e-01, 5.71e-02, 1.50e-01, 8.51e-02]
22750 [1.06e-01, -1.93e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
23100 [1.06e-01, -1.91e-02, 1.76e-01, 5.72e-02, 1.49e-01, 8.49e-02]
23450 [1.06e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.49e-01, 8.50e-02]
23800 [1.06e-01, -1.93e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.51e-02]
24150 [1.06e-01, -1.92e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.51e-02]
24500 [1.06e-01, -1.92e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.50e-02]
24850 [1.06e-01, -1.91e-02, 1.76e-01, 5.72e-02, 1.49e-01, 8.50e-02]
25200 [1.06e-01, -1.94e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.50e-02]
25550 [1.06e-01, -1.93e-02, 1.76e-01, 5.68e-02, 1.49e-01, 8.47e-02]
25900 [1.07e-01, -1.91e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.48e-02]
26250 [1.06e-01, -1.93e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
26600 [1.06e-01, -1.94e-02, 1.76e-01, 5.69e-02, 1.49e-01, 8.50e-02]
26950 [1.06e-01, -1.92e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
27300 [1.06e-01, -1.94e-02, 1.76e-01, 5.71e-02, 1.50e-01, 8.51e-02]
27650 [1.07e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.50e-02]
28000 [1.06e-01, -1.94e-02, 1.76e-01, 5.68e-02, 1.49e-01, 8.50e-02]
28350 [1.06e-01, -1.91e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.51e-02]
28700 [1.06e-01, -1.92e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.51e-02]
29050 [1.06e-01, -1.91e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.51e-02]
29400 [1.06e-01, -1.93e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
29750 [1.06e-01, -1.93e-02, 1.76e-01, 5.71e-02, 1.50e-01, 8.50e-02]
30100 [1.06e-01, -1.92e-02, 1.76e-01, 5.68e-02, 1.49e-01, 8.48e-02]
30450 [1.06e-01, -1.98e-02, 1.75e-01, 5.55e-02, 1.49e-01, 8.43e-02]
30800 [1.06e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.50e-01, 8.51e-02]
31150 [1.06e-01, -1.92e-02, 1.76e-01, 5.72e-02, 1.49e-01, 8.50e-02]
31500 [1.06e-01, -1.91e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
31850 [1.06e-01, -1.93e-02, 1.76e-01, 5.71e-02, 1.50e-01, 8.51e-02]
32200 [1.06e-01, -1.92e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.50e-02]
32550 [1.06e-01, -1.94e-02, 1.76e-01, 5.68e-02, 1.49e-01, 8.48e-02]
32900 [1.06e-01, -1.93e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
33250 [1.06e-01, -1.93e-02, 1.76e-01, 5.69e-02, 1.49e-01, 8.47e-02]
33600 [1.08e-01, -1.78e-02, 1.74e-01, 5.32e-02, 1.46e-01, 8.08e-02]
33950 [1.06e-01, -1.93e-02, 1.76e-01, 5.70e-02, 1.50e-01, 8.51e-02]
34300 [1.06e-01, -1.93e-02, 1.76e-01, 5.71e-02, 1.50e-01, 8.51e-02]
34650 [1.06e-01, -1.95e-02, 1.76e-01, 5.70e-02, 1.49e-01, 8.50e-02]
35000 [1.06e-01, -1.93e-02, 1.76e-01, 5.71e-02, 1.49e-01, 8.49e-02]
