# step, loss_train, loss_test, metrics_test
3.115000000000000000e+04 1.559131376573969332e-03 3.590499940234500448e-02 4.889769006216754736e-09 1.369229884116249414e-03 5.765058747264064851e-04 7.545946512898734325e-03 1.559131376573969332e-03 3.590499940234500448e-02 4.889769006216754736e-09 1.369229884116249414e-03 5.765058747264064851e-04 7.545946512898734325e-03
3.150000000000000000e+04 1.558945045695977766e-03 3.590781969794105966e-02 1.966960475951487811e-09 1.366519203877114477e-03 5.765136361952724218e-04 7.545946657802535956e-03 1.558945045695977766e-03 3.590781969794105966e-02 1.966960475951487811e-09 1.366519203877114477e-03 5.765136361952724218e-04 7.545946657802535956e-03
3.185000000000000000e+04 1.559101165097578640e-03 3.590403751836662716e-02 1.050322642478043114e-08 1.370846629174701488e-03 5.762024940099136480e-04 7.545478115650425428e-03 1.559101165097578640e-03 3.590403751836662716e-02 1.050322642478043114e-08 1.370846629174701488e-03 5.762024940099136480e-04 7.545478115650425428e-03
3.220000000000000000e+04 1.537816440457249025e-03 3.582940395569846059e-02 1.226782111608488841e-06 1.355945814267664256e-03 5.916873829169334333e-04 7.649540513047304105e-03 1.537816440457249025e-03 3.582940395569846059e-02 1.226782111608488841e-06 1.355945814267664256e-03 5.916873829169334333e-04 7.649540513047304105e-03
3.255000000000000000e+04 1.558714898954522907e-03 3.590616677993747202e-02 4.773979720193240231e-09 1.367267168900963663e-03 5.763196867393799308e-04 7.547056793695583118e-03 1.558714898954522907e-03 3.590616677993747202e-02 4.773979720193240231e-09 1.367267168900963663e-03 5.763196867393799308e-04 7.547056793695583118e-03
3.290000000000000000e+04 1.558021190605456911e-03 3.590558320434413669e-02 5.841091913128847237e-09 1.367054995041683306e-03 5.764895156186163961e-04 7.548306240925231440e-03 1.558021190605456911e-03 3.590558320434413669e-02 5.841091913128847237e-09 1.367054995041683306e-03 5.764895156186163961e-04 7.548306240925231440e-03
3.325000000000000000e+04 1.561690653899429088e-03 3.592041494712596567e-02 2.635418287644874125e-08 1.377468404134677945e-03 5.751004370754895633e-04 7.521214265961773462e-03 1.561690653899429088e-03 3.592041494712596567e-02 2.635418287644874125e-08 1.377468404134677945e-03 5.751004370754895633e-04 7.521214265961773462e-03
3.360000000000000000e+04 1.560834275885806914e-03 3.590068308906919914e-02 2.534444586447026669e-08 1.347665143788779121e-03 5.761169723456043132e-04 7.570111038200824476e-03 1.560834275885806914e-03 3.590068308906919914e-02 2.534444586447026669e-08 1.347665143788779121e-03 5.761169723456043132e-04 7.570111038200824476e-03
3.395000000000000000e+04 1.558766405239843476e-03 3.590529466276705384e-02 7.284517269119986561e-09 1.364268872313468065e-03 5.761160217396159647e-04 7.550811969771622535e-03 1.558766405239843476e-03 3.590529466276705384e-02 7.284517269119986561e-09 1.364268872313468065e-03 5.761160217396159647e-04 7.550811969771622535e-03
3.430000000000000000e+04 1.558702672550183431e-03 3.590530465407346106e-02 7.197409537636022741e-09 1.364521002194175664e-03 5.760608141914430906e-04 7.550606333692136060e-03 1.558702672550183431e-03 3.590530465407346106e-02 7.197409537636022741e-09 1.364521002194175664e-03 5.760608141914430906e-04 7.550606333692136060e-03
3.465000000000000000e+04 1.566145564657750152e-03 3.592638206033977460e-02 8.426467817040097015e-08 1.365574372992366201e-03 5.742854648076006199e-04 7.523788236785840071e-03 1.566145564657750152e-03 3.592638206033977460e-02 8.426467817040097015e-08 1.365574372992366201e-03 5.742854648076006199e-04 7.523788236785840071e-03
3.500000000000000000e+04 1.554235897364654104e-03 3.589922096831273807e-02 2.871800543229692741e-08 1.379494937426628716e-03 5.769779781978723147e-04 7.545264299260415371e-03 1.554235897364654104e-03 3.589922096831273807e-02 2.871800543229692741e-08 1.379494937426628716e-03 5.769779781978723147e-04 7.545264299260415371e-03
